id,station_name,date,state,elevation_ft,latitude,longitude,air_temp_obs_c,air_temp_avg_c,reservoir_volume_dam3,precipitation_mm,snow_depth_cm,snow_density_pct,snow_water_equiv_mm,snow_rain_ratio,station_type
16078,Snow Flat,2016-09-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16079,Snow Flat,2016-10-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16080,Snow Flat,2016-11-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16081,Snow Flat,2016-12-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16082,Snow Flat,2017-01-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16083,Snow Flat,2017-02-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,1473.0,,precip
16084,Snow Flat,2017-03-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,2007.0,,precip
16085,Snow Flat,2017-04-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,2159.0,,precip
16086,Snow Flat,2017-05-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,2591.0,,precip
16087,Snow Flat,2017-06-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16088,Snow Flat,2017-07-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16089,Snow Flat,2017-08-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16090,Snow Flat,2017-09-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16091,Snow Flat,2017-10-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16092,Snow Flat,2017-11-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16093,Snow Flat,2017-12-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16094,Snow Flat,2018-01-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16095,Snow Flat,2018-02-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,216.0,,precip
16096,Snow Flat,2018-03-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,203.0,,precip
16097,Snow Flat,2018-04-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,800.0,,precip
16098,Snow Flat,2018-05-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,749.0,,precip
16099,Snow Flat,2018-06-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16100,Snow Flat,2018-07-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16101,Snow Flat,2018-08-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16102,Snow Flat,2018-09-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16103,Snow Flat,2018-10-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16104,Snow Flat,2018-11-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16105,Snow Flat,2018-12-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16106,Snow Flat,2019-01-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,,,precip
16107,Snow Flat,2019-02-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,673.0,,precip
16108,Snow Flat,2019-03-01 00:00:00+00:00,CA,8700,37.827,-119.497,,,,,,,1334.0,,precip
16109,Snow Mountain,2014-04-01 00:00:00+00:00,CA,6050,40.778,-121.782,,,,,,,124.0,,precip
16110,Snow Mountain,2014-05-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16111,Snow Mountain,2014-06-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16112,Snow Mountain,2014-07-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16113,Snow Mountain,2014-08-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16114,Snow Mountain,2014-09-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16115,Snow Mountain,2014-10-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16116,Snow Mountain,2014-11-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16117,Snow Mountain,2014-12-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16118,Snow Mountain,2015-01-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,152.0,,precip
16119,Snow Mountain,2015-02-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,124.0,,precip
16120,Snow Mountain,2015-03-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16121,Snow Mountain,2015-04-01 00:00:00+00:00,CA,6050,40.778,-121.782,,,,,,,25.0,,precip
16122,Snow Mountain,2015-05-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16123,Snow Mountain,2015-06-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16124,Snow Mountain,2015-07-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16125,Snow Mountain,2015-08-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16126,Snow Mountain,2015-09-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16127,Snow Mountain,2015-10-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16128,Snow Mountain,2015-11-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16129,Snow Mountain,2015-12-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,71.0,,precip
16130,Snow Mountain,2016-01-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,361.0,,precip
16131,Snow Mountain,2016-02-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,625.0,,precip
16132,Snow Mountain,2016-03-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,582.0,,precip
16133,Snow Mountain,2016-04-01 00:00:00+00:00,CA,6050,40.778,-121.782,,,,,,,826.0,,precip
16134,Snow Mountain,2016-05-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,163.0,,precip
16135,Snow Mountain,2016-06-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16136,Snow Mountain,2016-07-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16137,Snow Mountain,2016-08-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16138,Snow Mountain,2016-09-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16139,Snow Mountain,2016-10-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16140,Snow Mountain,2016-11-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16141,Snow Mountain,2016-12-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,112.0,,precip
16142,Snow Mountain,2017-01-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,150.0,,precip
16143,Snow Mountain,2017-02-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,810.0,,precip
16144,Snow Mountain,2017-03-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,1082.0,,precip
16145,Snow Mountain,2017-04-01 00:00:00+00:00,CA,6050,40.778,-121.782,,,,,,,1148.0,,precip
16146,Snow Mountain,2017-05-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,1123.0,,precip
16147,Snow Mountain,2017-06-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16148,Snow Mountain,2017-07-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16149,Snow Mountain,2017-08-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16150,Snow Mountain,2017-09-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16151,Snow Mountain,2017-10-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16152,Snow Mountain,2017-11-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,5.0,,precip
16153,Snow Mountain,2017-12-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,43.0,,precip
16154,Snow Mountain,2018-01-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,74.0,,precip
16155,Snow Mountain,2018-02-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,140.0,,precip
16156,Snow Mountain,2018-03-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,155.0,,precip
16157,Snow Mountain,2018-04-01 00:00:00+00:00,CA,6050,40.778,-121.782,,,,,,,394.0,,precip
16158,Snow Mountain,2018-05-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,211.0,,precip
16159,Snow Mountain,2018-06-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16160,Snow Mountain,2018-07-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16161,Snow Mountain,2018-08-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16162,Snow Mountain,2018-09-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16163,Snow Mountain,2018-10-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16164,Snow Mountain,2018-11-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,0.0,,precip
16165,Snow Mountain,2018-12-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,58.0,,precip
16166,Snow Mountain,2019-01-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,183.0,,precip
16167,Snow Mountain,2019-02-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,531.0,,precip
16168,Snow Mountain,2019-03-01 00:00:00+00:00,CA,5950,40.778,-121.782,,,,,,,1110.0,,precip
16169,Soda Creek Flat,2014-04-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,229.0,,precip
16170,Soda Creek Flat,2014-05-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,0.0,,precip
16171,Soda Creek Flat,2014-06-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16172,Soda Creek Flat,2014-07-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16173,Soda Creek Flat,2014-08-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16174,Soda Creek Flat,2014-09-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16175,Soda Creek Flat,2014-10-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16176,Soda Creek Flat,2014-11-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16177,Soda Creek Flat,2014-12-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16178,Soda Creek Flat,2015-01-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16179,Soda Creek Flat,2015-02-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,64.0,,precip
16180,Soda Creek Flat,2015-03-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,13.0,,precip
16181,Soda Creek Flat,2015-04-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,0.0,,precip
16182,Soda Creek Flat,2015-05-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,0.0,,precip
16183,Soda Creek Flat,2015-06-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16184,Soda Creek Flat,2015-07-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16185,Soda Creek Flat,2015-08-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16186,Soda Creek Flat,2015-09-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16187,Soda Creek Flat,2015-10-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16188,Soda Creek Flat,2015-11-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16189,Soda Creek Flat,2015-12-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16190,Soda Creek Flat,2016-01-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16191,Soda Creek Flat,2016-02-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,457.0,,precip
16192,Soda Creek Flat,2016-03-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,495.0,,precip
16193,Soda Creek Flat,2016-04-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,533.0,,precip
16194,Soda Creek Flat,2016-05-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,229.0,,precip
16195,Soda Creek Flat,2016-06-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16196,Soda Creek Flat,2016-07-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16197,Soda Creek Flat,2016-08-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16198,Soda Creek Flat,2016-09-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16199,Soda Creek Flat,2016-10-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16200,Soda Creek Flat,2016-11-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16201,Soda Creek Flat,2016-12-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16202,Soda Creek Flat,2017-01-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16203,Soda Creek Flat,2017-02-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,686.0,,precip
16204,Soda Creek Flat,2017-03-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,1029.0,,precip
16205,Soda Creek Flat,2017-04-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,1143.0,,precip
16206,Soda Creek Flat,2017-05-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,927.0,,precip
16207,Soda Creek Flat,2017-06-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16208,Soda Creek Flat,2017-07-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16209,Soda Creek Flat,2017-08-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16210,Soda Creek Flat,2017-09-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16211,Soda Creek Flat,2017-10-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16212,Soda Creek Flat,2017-11-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16213,Soda Creek Flat,2017-12-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16214,Soda Creek Flat,2018-01-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16215,Soda Creek Flat,2018-02-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,38.0,,precip
16216,Soda Creek Flat,2018-03-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,25.0,,precip
16217,Soda Creek Flat,2018-04-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,343.0,,precip
16218,Soda Creek Flat,2018-05-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,76.0,,precip
16219,Soda Creek Flat,2018-06-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16220,Soda Creek Flat,2018-07-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16221,Soda Creek Flat,2018-08-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16222,Soda Creek Flat,2018-09-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16223,Soda Creek Flat,2018-10-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16224,Soda Creek Flat,2018-11-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16225,Soda Creek Flat,2018-12-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16226,Soda Creek Flat,2019-01-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,,,precip
16227,Soda Creek Flat,2019-02-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,381.0,,precip
16228,Soda Creek Flat,2019-03-01 00:00:00+00:00,CA,7800,38.27,-119.678,,,,,,,698.0,,precip
16229,Sonora Pass,2014-04-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-10.1,2.9,,394.0,137.0,30.5,325.0,121.0,precip
16230,Sonora Pass,2014-05-01 00:00:00+00:00,CA,8770,38.313,-119.6003,2.0,6.7,,429.0,43.0,40.6,175.0,14.0,precip
16231,Sonora Pass,2014-06-01 00:00:00+00:00,CA,8770,38.313,-119.6003,3.2,11.9,,447.0,0.0,,0.0,0.0,precip
16232,Sonora Pass,2014-07-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.1,15.0,,452.0,0.0,,0.0,0.0,precip
16233,Sonora Pass,2014-08-01 00:00:00+00:00,CA,8770,38.313,-119.6003,10.8,12.8,,516.0,0.0,,0.0,0.0,precip
16234,Sonora Pass,2014-09-01 00:00:00+00:00,CA,8770,38.313,-119.6003,9.3,11.3,,536.0,0.0,,0.0,0.0,precip
16235,Sonora Pass,2014-10-01 00:00:00+00:00,CA,8770,38.313,-119.6003,2.6,8.0,,0.0,0.0,,0.0,75.0,precip
16236,Sonora Pass,2014-11-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-0.6,2.9,,10.0,3.0,,3.0,52.0,precip
16237,Sonora Pass,2014-12-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-0.4,-1.4,,79.0,30.0,10.0,30.0,86.0,precip
16238,Sonora Pass,2015-01-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-10.1,1.0,,170.0,51.0,21.0,107.0,0.0,precip
16239,Sonora Pass,2015-02-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-2.3,2.1,,175.0,41.0,39.3,140.0,81.0,precip
16240,Sonora Pass,2015-03-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-5.4,3.1,,307.0,74.0,43.8,206.0,100.0,precip
16241,Sonora Pass,2015-04-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-1.7,2.0,,312.0,28.0,30.0,84.0,100.0,precip
16242,Sonora Pass,2015-05-01 00:00:00+00:00,CA,8770,38.313,-119.6003,3.1,5.1,,373.0,0.0,,0.0,76.0,precip
16243,Sonora Pass,2015-06-01 00:00:00+00:00,CA,8770,38.313,-119.6003,8.9,12.8,,447.0,0.0,,0.0,0.0,precip
16244,Sonora Pass,2015-07-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.9,12.0,,470.0,0.0,,0.0,0.0,precip
16245,Sonora Pass,2015-08-01 00:00:00+00:00,CA,8770,38.313,-119.6003,10.1,14.2,,528.0,0.0,,0.0,0.0,precip
16246,Sonora Pass,2015-09-01 00:00:00+00:00,CA,8770,38.313,-119.6003,9.2,11.8,,538.0,0.0,,0.0,0.0,precip
16247,Sonora Pass,2015-10-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.0,6.9,,0.0,0.0,,0.0,0.0,precip
16248,Sonora Pass,2015-11-01 00:00:00+00:00,CA,8770,38.313,-119.6003,8.1,-2.2,,53.0,0.0,,0.0,79.0,precip
16249,Sonora Pass,2015-12-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-3.9,-3.5,,150.0,36.0,20.7,74.0,88.0,precip
16250,Sonora Pass,2016-01-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-13.2,-2.5,,333.0,99.0,23.6,234.0,87.0,precip
16251,Sonora Pass,2016-02-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-10.7,1.3,,544.0,165.0,31.1,483.0,90.0,precip
16252,Sonora Pass,2016-03-01 00:00:00+00:00,CA,8770,38.313,-119.6003,0.9,0.8,,597.0,142.0,36.6,521.0,89.0,precip
16253,Sonora Pass,2016-04-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-0.9,2.9,,742.0,152.0,46.4,625.0,73.0,precip
16254,Sonora Pass,2016-05-01 00:00:00+00:00,CA,8770,38.313,-119.6003,0.2,5.1,,826.0,122.0,44.6,485.0,37.0,precip
16255,Sonora Pass,2016-06-01 00:00:00+00:00,CA,8770,38.313,-119.6003,6.7,12.8,,874.0,0.0,,0.0,,precip
16256,Sonora Pass,2016-07-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.6,15.3,,874.0,0.0,,0.0,,precip
16257,Sonora Pass,2016-08-01 00:00:00+00:00,CA,8770,38.313,-119.6003,13.6,14.6,,874.0,0.0,,0.0,,precip
16258,Sonora Pass,2016-09-01 00:00:00+00:00,CA,8770,38.313,-119.6003,12.2,10.1,,874.0,0.0,,0.0,0.0,precip
16259,Sonora Pass,2016-10-01 00:00:00+00:00,CA,8770,38.313,-119.6003,7.1,5.4,,0.0,0.0,,0.0,14.0,precip
16260,Sonora Pass,2016-11-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-0.6,2.3,,201.0,8.0,,10.0,106.0,precip
16261,Sonora Pass,2016-12-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-5.9,-2.5,,244.0,25.0,17.0,43.0,82.0,precip
16262,Sonora Pass,2017-01-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-6.2,-4.4,,417.0,69.0,24.8,170.0,92.0,precip
16263,Sonora Pass,2017-02-01 00:00:00+00:00,CA,8770,38.313,-119.6003,0.4,-2.7,,1013.0,249.0,35.2,876.0,100.0,precip
16264,Sonora Pass,2017-03-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-11.1,1.2,,1440.0,328.0,38.8,1270.0,112.0,precip
16265,Sonora Pass,2017-04-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-2.0,1.7,,1593.0,284.0,47.7,1346.0,88.0,precip
16266,Sonora Pass,2017-05-01 00:00:00+00:00,CA,8770,38.313,-119.6003,1.2,6.3,,1760.0,267.0,52.5,1336.0,69.0,precip
16267,Sonora Pass,2017-06-01 00:00:00+00:00,CA,8770,38.313,-119.6003,3.6,11.0,,1793.0,119.0,56.0,668.0,100.0,precip
16268,Sonora Pass,2017-07-01 00:00:00+00:00,CA,8770,38.313,-119.6003,9.0,15.7,,1796.0,0.0,,0.0,,precip
16269,Sonora Pass,2017-08-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.7,13.9,,1796.0,0.0,,0.0,0.0,precip
16270,Sonora Pass,2017-09-01 00:00:00+00:00,CA,8770,38.313,-119.6003,9.4,8.4,,1829.0,0.0,,0.0,25.0,precip
16271,Sonora Pass,2017-10-01 00:00:00+00:00,CA,8770,38.313,-119.6003,2.2,5.8,,0.0,0.0,,0.0,50.0,precip
16272,Sonora Pass,2017-11-01 00:00:00+00:00,CA,8770,38.313,-119.6003,2.3,3.2,,20.0,0.0,,0.0,62.0,precip
16273,Sonora Pass,2017-12-01 00:00:00+00:00,CA,8770,38.313,-119.6003,1.5,0.8,,185.0,28.0,26.4,74.0,117.0,precip
16274,Sonora Pass,2018-01-01 00:00:00+00:00,CA,8770,38.313,-119.6003,4.1,0.9,,201.0,30.0,29.2,89.0,100.0,precip
16275,Sonora Pass,2018-02-01 00:00:00+00:00,CA,8770,38.313,-119.6003,1.5,-3.1,,274.0,61.0,33.3,203.0,100.0,precip
16276,Sonora Pass,2018-03-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-5.0,-2.3,,307.0,66.0,32.6,196.0,91.0,precip
16277,Sonora Pass,2018-04-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-1.0,3.1,,643.0,163.0,35.9,584.0,9.0,precip
16278,Sonora Pass,2018-05-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-2.0,6.2,,754.0,86.0,41.2,356.0,0.0,precip
16279,Sonora Pass,2018-06-01 00:00:00+00:00,CA,8770,38.313,-119.6003,0.9,12.4,,787.0,0.0,,0.0,,precip
16280,Sonora Pass,2018-07-01 00:00:00+00:00,CA,8770,38.313,-119.6003,7.5,16.4,,787.0,0.0,,0.0,0.0,precip
16281,Sonora Pass,2018-08-01 00:00:00+00:00,CA,8770,38.313,-119.6003,11.6,15.0,,790.0,0.0,,0.0,0.0,precip
16282,Sonora Pass,2018-09-01 00:00:00+00:00,CA,8770,38.313,-119.6003,5.8,11.4,,792.0,0.0,,0.0,,precip
16283,Sonora Pass,2018-10-01 00:00:00+00:00,CA,8770,38.313,-119.6003,9.5,4.6,,0.0,0.0,,0.0,0.0,precip
16284,Sonora Pass,2018-11-01 00:00:00+00:00,CA,8770,38.313,-119.6003,0.3,2.3,,20.0,0.0,,0.0,98.0,precip
16285,Sonora Pass,2018-12-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-7.8,-1.9,,145.0,81.0,15.0,122.0,86.0,precip
16286,Sonora Pass,2019-01-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-14.3,-1.7,,201.0,66.0,25.4,168.0,100.0,precip
16287,Sonora Pass,2019-02-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-3.3,-6.2,,439.0,135.0,35.8,483.0,122.0,precip
16288,Sonora Pass,2019-03-01 00:00:00+00:00,CA,8770,38.313,-119.6003,-1.7,-2.2,,815.0,259.0,36.8,952.0,113.0,precip
16289,South Lake,2014-04-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,165.0,,precip
16290,South Lake,2014-05-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16291,South Lake,2014-06-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16292,South Lake,2014-07-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16293,South Lake,2014-08-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16294,South Lake,2014-09-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16295,South Lake,2014-10-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16296,South Lake,2014-11-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16297,South Lake,2014-12-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16298,South Lake,2015-01-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,69.0,,precip
16299,South Lake,2015-02-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,69.0,,precip
16300,South Lake,2015-03-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,124.0,,precip
16301,South Lake,2015-04-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16302,South Lake,2015-05-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16303,South Lake,2015-06-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
16304,South Lake,2015-07-01 00:00:00+00:00,CA,9600,37.176,-118.562,,,,,,,0.0,,precip
